npi,physician_specialty,company_name,payment_amount,payment_category,payment_year,data_source,source_url,extract_year,source_mode,schema_version,retrieved_at_utc
9000000567,,Helix Therapeutics,39162.28,Research Grants,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000567,,Meridian Health Sciences,2064.26,Speaking Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000567,,Meridian Health Sciences,23246.93,Consulting Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000575,,Apex Oncology,1317.11,Education/Training,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000575,,Helix Therapeutics,11747.31,Speaking Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000575,,NovaBio Pharmaceuticals,12113.68,Consulting Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000575,,Meridian Health Sciences,11683.09,Speaking Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000575,,Meridian Health Sciences,6421.46,Research Grants,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000575,,ClearPath BioMed,16007.3,Consulting Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000575,,Helix Therapeutics,12208.37,Speaking Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000575,,Apex Oncology,5041.78,Speaking Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000576,,Apex Oncology,910.01,Education/Training,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000576,,NovaBio Pharmaceuticals,10706.34,Speaking Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000576,,Apex Oncology,130.45,Travel Reimbursement,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000580,,NovaBio Pharmaceuticals,55660.4,Research Grants,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000580,,NovaBio Pharmaceuticals,7251.42,Speaking Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000580,,Helix Therapeutics,311.35,Education/Training,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000585,,ClearPath BioMed,11007.13,Consulting Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000585,,Meridian Health Sciences,13108.94,Speaking Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000585,,ClearPath BioMed,10271.76,Speaking Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000585,,NovaBio Pharmaceuticals,11070.49,Consulting Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000585,,Apex Oncology,9832.8,Speaking Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000585,,Meridian Health Sciences,10593.04,Consulting Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000588,,NovaBio Pharmaceuticals,5805.41,Consulting Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000592,,NovaBio Pharmaceuticals,4349.11,Speaking Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000592,,NovaBio Pharmaceuticals,13098.53,Speaking Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000592,,NovaBio Pharmaceuticals,838.8,Travel Reimbursement,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000592,,Helix Therapeutics,74591.13,Research Grants,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000592,,Apex Oncology,8124.62,Consulting Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000592,,ClearPath BioMed,12698.23,Research Grants,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000593,,Meridian Health Sciences,24796.5,Consulting Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000593,,ClearPath BioMed,496.23,Travel Reimbursement,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000594,,Helix Therapeutics,51255.47,Research Grants,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000594,,Meridian Health Sciences,941.35,Education/Training,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000594,,NovaBio Pharmaceuticals,12786.74,Speaking Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000594,,Helix Therapeutics,56684.98,Research Grants,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000594,,Helix Therapeutics,1744.88,Speaking Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000594,,Apex Oncology,257.44,Education/Training,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000594,,Meridian Health Sciences,5649.99,Consulting Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000598,,Meridian Health Sciences,297.51,Travel Reimbursement,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000598,,Apex Oncology,65727.84,Research Grants,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000598,,NovaBio Pharmaceuticals,9631.7,Speaking Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000599,,Apex Oncology,14368.67,Research Grants,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000599,,Helix Therapeutics,10111.81,Speaking Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000599,,Meridian Health Sciences,29927.01,Research Grants,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000603,,Apex Oncology,1320.65,Education/Training,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000603,,ClearPath BioMed,926.29,Travel Reimbursement,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000603,,Apex Oncology,60935.65,Research Grants,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000603,,ClearPath BioMed,12688.74,Speaking Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000603,,NovaBio Pharmaceuticals,5119.87,Speaking Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000603,,Meridian Health Sciences,596.35,Travel Reimbursement,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000604,,ClearPath BioMed,514.58,Education/Training,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000604,,NovaBio Pharmaceuticals,10112.95,Consulting Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000604,,Helix Therapeutics,11982.83,Speaking Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000604,,NovaBio Pharmaceuticals,7629.76,Speaking Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000608,,ClearPath BioMed,1236.4,Education/Training,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000609,,Helix Therapeutics,893.43,Education/Training,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000609,,ClearPath BioMed,487.59,Travel Reimbursement,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000617,,Apex Oncology,12517.99,Research Grants,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000617,,ClearPath BioMed,17863.28,Consulting Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000617,,Apex Oncology,5654.97,Speaking Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000617,,NovaBio Pharmaceuticals,1070.59,Education/Training,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000617,,Apex Oncology,724.33,Travel Reimbursement,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000618,,NovaBio Pharmaceuticals,103.17,Travel Reimbursement,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000619,,Meridian Health Sciences,880.47,Travel Reimbursement,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000622,,NovaBio Pharmaceuticals,4949.11,Speaking Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000622,,ClearPath BioMed,4915.03,Speaking Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000622,,ClearPath BioMed,2912.21,Consulting Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000623,,ClearPath BioMed,9109.66,Consulting Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000623,,Helix Therapeutics,14860.69,Consulting Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000623,,NovaBio Pharmaceuticals,25476.22,Research Grants,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000623,,ClearPath BioMed,4976.0,Speaking Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000623,,Meridian Health Sciences,103.51,Travel Reimbursement,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000623,,Apex Oncology,1350.43,Education/Training,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000623,,Helix Therapeutics,4402.18,Speaking Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000623,,Apex Oncology,4682.29,Consulting Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000624,,ClearPath BioMed,240.84,Education/Training,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000624,,Meridian Health Sciences,243.4,Education/Training,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000626,,ClearPath BioMed,913.23,Education/Training,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000628,,ClearPath BioMed,18482.83,Consulting Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000628,,Apex Oncology,9620.76,Research Grants,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000628,,Apex Oncology,9526.73,Research Grants,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000628,,NovaBio Pharmaceuticals,6517.91,Speaking Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000633,,Helix Therapeutics,14052.39,Speaking Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000633,,Meridian Health Sciences,1335.18,Education/Training,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000633,,Helix Therapeutics,9865.49,Speaking Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000633,,NovaBio Pharmaceuticals,2620.63,Speaking Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000633,,Apex Oncology,2484.36,Speaking Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000633,,Helix Therapeutics,75930.94,Research Grants,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000633,,ClearPath BioMed,88448.26,Research Grants,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000635,,NovaBio Pharmaceuticals,93685.56,Research Grants,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000635,,Helix Therapeutics,12862.41,Speaking Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000635,,Meridian Health Sciences,37359.55,Research Grants,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000635,,Meridian Health Sciences,2672.09,Speaking Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000635,,Helix Therapeutics,12869.95,Speaking Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000638,,Helix Therapeutics,13880.78,Speaking Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000639,,NovaBio Pharmaceuticals,20826.52,Research Grants,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000643,,Helix Therapeutics,11945.51,Speaking Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000643,,NovaBio Pharmaceuticals,3419.83,Speaking Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000643,,Meridian Health Sciences,17703.02,Consulting Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000643,,NovaBio Pharmaceuticals,432.69,Travel Reimbursement,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000648,,Meridian Health Sciences,9178.6,Speaking Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000648,,NovaBio Pharmaceuticals,9847.69,Speaking Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000648,,NovaBio Pharmaceuticals,72642.73,Research Grants,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000648,,NovaBio Pharmaceuticals,60800.73,Research Grants,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000648,,Helix Therapeutics,2505.91,Speaking Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000650,,Helix Therapeutics,1051.0,Education/Training,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000650,,Apex Oncology,770.08,Education/Training,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000650,,Apex Oncology,34930.07,Research Grants,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000650,,Meridian Health Sciences,399.84,Travel Reimbursement,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000653,,Helix Therapeutics,23942.69,Consulting Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000653,,Apex Oncology,10409.12,Speaking Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000654,,Helix Therapeutics,8101.16,Consulting Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000656,,NovaBio Pharmaceuticals,1986.02,Speaking Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000656,,Helix Therapeutics,4748.82,Consulting Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000662,,Helix Therapeutics,1302.2,Education/Training,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000662,,Meridian Health Sciences,1113.49,Travel Reimbursement,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000662,,Apex Oncology,22068.18,Research Grants,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000665,,ClearPath BioMed,9065.57,Consulting Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000665,,Apex Oncology,7509.79,Research Grants,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000665,,NovaBio Pharmaceuticals,34382.24,Research Grants,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000665,,Meridian Health Sciences,1793.96,Speaking Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
