prscrbr_npi,prscrbr_last_org_name,prscrbr_first_name,prscrbr_city,prscrbr_state_abrvtn,prscrbr_type,drug_name,generic_name,drug_class,tot_clms,tot_benes,tot_day_suply,tot_drug_cst,year
9000000530,Provider_HCP0530,Synthetic,NY City,NY,Oncology/Hematology,Nexoral,nexoral,Competitor A,19,18,1634,9112.6,2024
9000000531,Provider_HCP0531,Synthetic,PA City,PA,Rheumatology,Nexoral,nexoral,Competitor A,154,146,10780,16879.27,2024
9000000532,Provider_HCP0532,Synthetic,TX City,TX,Pulmonology,Nexoral,nexoral,Competitor A,195,63,5460,35652.15,2024
9000000533,Provider_HCP0533,Synthetic,NY City,NY,Endocrinology,Nexoral,nexoral,Competitor A,114,106,4674,44313.34,2024
9000000534,Provider_HCP0534,Synthetic,WA City,WA,Endocrinology,Vexpro,vexpro,Competitor B,22,19,1364,19046.6,2024
9000000535,Provider_HCP0535,Synthetic,NJ City,NJ,Family Practice,Nexoral,nexoral,Competitor A,132,129,6600,90634.76,2024
9000000535,Provider_HCP0535,Synthetic,NJ City,NJ,Family Practice,Roventra,roventra,Launch product,263,213,13150,214935.65,2024
9000000536,Provider_HCP0536,Synthetic,AZ City,AZ,Oncology/Hematology,Nexoral,nexoral,Competitor A,102,38,8670,111023.78,2024
9000000537,Provider_HCP0537,Synthetic,TX City,TX,Family Practice,Nexoral,nexoral,Competitor A,148,11,7252,79136.98,2024
9000000537,Provider_HCP0537,Synthetic,TX City,TX,Family Practice,Vexpro,vexpro,Competitor B,245,128,12250,71446.11,2024
9000000538,Provider_HCP0538,Synthetic,AZ City,AZ,Pulmonology,Vexpro,vexpro,Competitor B,182,152,7826,43674.72,2024
9000000538,Provider_HCP0538,Synthetic,AZ City,AZ,Pulmonology,Nexoral,nexoral,Competitor A,151,51,12684,47414.42,2024
9000000539,Provider_HCP0539,Synthetic,GA City,GA,Cardiology,Nexoral,nexoral,Competitor A,147,12,5880,60875.15,2024
9000000539,Provider_HCP0539,Synthetic,GA City,GA,Cardiology,Roventra,roventra,Launch product,110,89,9680,60751.27,2024
9000000539,Provider_HCP0539,Synthetic,GA City,GA,Cardiology,Vexpro,vexpro,Competitor B,103,42,6798,100755.13,2024
9000000540,Provider_HCP0540,Synthetic,IL City,IL,Cardiology,Vexpro,vexpro,Competitor B,148,122,10952,93884.52,2024
9000000541,Provider_HCP0541,Synthetic,TX City,TX,Rheumatology,Vexpro,vexpro,Competitor B,136,119,4080,103296.05,2024
9000000541,Provider_HCP0541,Synthetic,TX City,TX,Rheumatology,Nexoral,nexoral,Competitor A,292,19,8760,221229.59,2024
9000000542,Provider_HCP0542,Synthetic,GA City,GA,Pulmonology,Vexpro,vexpro,Competitor B,153,46,5049,34740.9,2024
9000000543,Provider_HCP0543,Synthetic,PA City,PA,Oncology/Hematology,Vexpro,vexpro,Competitor B,170,59,15300,77692.03,2024
9000000543,Provider_HCP0543,Synthetic,PA City,PA,Oncology/Hematology,Roventra,roventra,Launch product,126,92,4662,71852.97,2024
9000000544,Provider_HCP0544,Synthetic,FL City,FL,Family Practice,Roventra,roventra,Launch product,220,25,11880,192026.94,2024
9000000544,Provider_HCP0544,Synthetic,FL City,FL,Family Practice,Vexpro,vexpro,Competitor B,140,23,6860,88710.63,2024
9000000545,Provider_HCP0545,Synthetic,WA City,WA,Endocrinology,Vexpro,vexpro,Competitor B,298,257,17582,31620.88,2024
9000000545,Provider_HCP0545,Synthetic,WA City,WA,Endocrinology,Nexoral,nexoral,Competitor A,48,25,3696,20272.4,2024
9000000546,Provider_HCP0546,Synthetic,FL City,FL,Cardiology,Vexpro,vexpro,Competitor B,44,40,3608,37027.85,2024
9000000546,Provider_HCP0546,Synthetic,FL City,FL,Cardiology,Nexoral,nexoral,Competitor A,274,160,14522,276710.64,2024
9000000547,Provider_HCP0547,Synthetic,OH City,OH,Oncology/Hematology,Vexpro,vexpro,Competitor B,104,104,3848,35006.25,2024
9000000547,Provider_HCP0547,Synthetic,OH City,OH,Oncology/Hematology,Nexoral,nexoral,Competitor A,32,19,2496,28567.09,2024
9000000548,Provider_HCP0548,Synthetic,PA City,PA,Oncology/Hematology,Nexoral,nexoral,Competitor A,45,26,3780,52888.85,2024
9000000549,Provider_HCP0549,Synthetic,WA City,WA,Family Practice,Vexpro,vexpro,Competitor B,298,175,14602,91910.79,2024
9000000550,Provider_HCP0550,Synthetic,CA City,CA,Endocrinology,Vexpro,vexpro,Competitor B,204,44,7140,195227.55,2024
9000000551,Provider_HCP0551,Synthetic,AZ City,AZ,Cardiology,Vexpro,vexpro,Competitor B,152,115,8816,116984.39,2024
9000000552,Provider_HCP0552,Synthetic,WA City,WA,Pulmonology,Roventra,roventra,Launch product,157,74,8949,184781.36,2024
9000000552,Provider_HCP0552,Synthetic,WA City,WA,Pulmonology,Nexoral,nexoral,Competitor A,256,64,13824,240255.13,2024
9000000553,Provider_HCP0553,Synthetic,GA City,GA,Endocrinology,Nexoral,nexoral,Competitor A,161,131,7728,16887.88,2024
9000000554,Provider_HCP0554,Synthetic,IL City,IL,Family Practice,Vexpro,vexpro,Competitor B,28,11,1120,28520.19,2024
9000000554,Provider_HCP0554,Synthetic,IL City,IL,Family Practice,Nexoral,nexoral,Competitor A,32,21,1280,33738.03,2024
9000000555,Provider_HCP0555,Synthetic,FL City,FL,Oncology/Hematology,Nexoral,nexoral,Competitor A,155,27,8215,23743.37,2024
9000000556,Provider_HCP0556,Synthetic,NY City,NY,Endocrinology,Nexoral,nexoral,Competitor A,242,98,13794,135718.58,2024
9000000556,Provider_HCP0556,Synthetic,NY City,NY,Endocrinology,Roventra,roventra,Launch product,203,33,13195,144118.19,2024
9000000557,Provider_HCP0557,Synthetic,TX City,TX,Family Practice,Nexoral,nexoral,Competitor A,13,12,1118,6264.64,2024
9000000558,Provider_HCP0558,Synthetic,PA City,PA,Family Practice,Vexpro,vexpro,Competitor B,180,70,13680,106627.72,2024
9000000559,Provider_HCP0559,Synthetic,PA City,PA,Rheumatology,Vexpro,vexpro,Competitor B,51,31,1734,60799.36,2024
9000000559,Provider_HCP0559,Synthetic,PA City,PA,Rheumatology,Nexoral,nexoral,Competitor A,220,168,6820,33972.73,2024
9000000560,Provider_HCP0560,Synthetic,GA City,GA,Oncology/Hematology,Roventra,roventra,Launch product,152,151,10336,169040.54,2024
9000000561,Provider_HCP0561,Synthetic,PA City,PA,Rheumatology,Vexpro,vexpro,Competitor B,53,42,4346,9019.44,2024
9000000561,Provider_HCP0561,Synthetic,PA City,PA,Rheumatology,Roventra,roventra,Launch product,53,29,4664,5349.93,2024
9000000562,Provider_HCP0562,Synthetic,FL City,FL,Cardiology,Vexpro,vexpro,Competitor B,252,214,14112,188794.07,2024
9000000563,Provider_HCP0563,Synthetic,WA City,WA,Endocrinology,Vexpro,vexpro,Competitor B,114,69,4788,55752.83,2024
9000000564,Provider_HCP0564,Synthetic,NJ City,NJ,Rheumatology,Vexpro,vexpro,Competitor B,182,107,14014,174636.64,2024
9000000564,Provider_HCP0564,Synthetic,NJ City,NJ,Rheumatology,Roventra,roventra,Launch product,118,51,6254,23110.11,2024
9000000564,Provider_HCP0564,Synthetic,NJ City,NJ,Rheumatology,Nexoral,nexoral,Competitor A,75,55,3675,44780.13,2024
9000000565,Provider_HCP0565,Synthetic,OH City,OH,Family Practice,Nexoral,nexoral,Competitor A,127,35,7620,74946.74,2024
9000000565,Provider_HCP0565,Synthetic,OH City,OH,Family Practice,Roventra,roventra,Launch product,48,40,1776,25850.16,2024
9000000565,Provider_HCP0565,Synthetic,OH City,OH,Family Practice,Vexpro,vexpro,Competitor B,38,31,2356,11179.42,2024
9000000566,Provider_HCP0566,Synthetic,CA City,CA,Rheumatology,Vexpro,vexpro,Competitor B,111,57,4995,78183.22,2024
9000000566,Provider_HCP0566,Synthetic,CA City,CA,Rheumatology,Nexoral,nexoral,Competitor A,257,81,11565,255150.63,2024
9000000567,Provider_HCP0567,Synthetic,FL City,FL,Endocrinology,Vexpro,vexpro,Competitor B,255,113,18615,96173.33,2024
9000000568,Provider_HCP0568,Synthetic,CA City,CA,Rheumatology,Vexpro,vexpro,Competitor B,90,45,6030,46310.73,2024
9000000568,Provider_HCP0568,Synthetic,CA City,CA,Rheumatology,Roventra,roventra,Launch product,201,85,8844,234039.9,2024
9000000569,Provider_HCP0569,Synthetic,MI City,MI,Oncology/Hematology,Nexoral,nexoral,Competitor A,277,193,9141,312023.25,2024
9000000570,Provider_HCP0570,Synthetic,GA City,GA,Family Practice,Vexpro,vexpro,Competitor B,98,68,3038,62463.7,2024
9000000571,Provider_HCP0571,Synthetic,WA City,WA,Rheumatology,Nexoral,nexoral,Competitor A,277,159,13850,234476.96,2024
9000000572,Provider_HCP0572,Synthetic,CA City,CA,Endocrinology,Vexpro,vexpro,Competitor B,101,74,6868,18051.75,2024
9000000572,Provider_HCP0572,Synthetic,CA City,CA,Endocrinology,Nexoral,nexoral,Competitor A,269,220,14526,87443.16,2024
9000000573,Provider_HCP0573,Synthetic,OH City,OH,Pulmonology,Nexoral,nexoral,Competitor A,161,108,6279,179978.59,2024
9000000574,Provider_HCP0574,Synthetic,GA City,GA,Endocrinology,Nexoral,nexoral,Competitor A,238,127,19754,183025.95,2024
9000000574,Provider_HCP0574,Synthetic,GA City,GA,Endocrinology,Vexpro,vexpro,Competitor B,72,72,5544,36964.95,2024
9000000575,Provider_HCP0575,Synthetic,IL City,IL,Oncology/Hematology,Vexpro,vexpro,Competitor B,125,34,9750,58064.62,2024
9000000575,Provider_HCP0575,Synthetic,IL City,IL,Oncology/Hematology,Roventra,roventra,Launch product,110,104,6160,48753.76,2024
9000000576,Provider_HCP0576,Synthetic,OH City,OH,Family Practice,Vexpro,vexpro,Competitor B,252,117,11592,53727.07,2024
9000000577,Provider_HCP0577,Synthetic,WA City,WA,Oncology/Hematology,Nexoral,nexoral,Competitor A,265,102,19345,232896.03,2024
9000000578,Provider_HCP0578,Synthetic,IL City,IL,Family Practice,Vexpro,vexpro,Competitor B,119,71,7021,16139.28,2024
9000000579,Provider_HCP0579,Synthetic,NY City,NY,Rheumatology,Nexoral,nexoral,Competitor A,200,41,7800,197158.68,2024
9000000580,Provider_HCP0580,Synthetic,NJ City,NJ,Oncology/Hematology,Roventra,roventra,Launch product,151,107,12382,76893.11,2024
9000000580,Provider_HCP0580,Synthetic,NJ City,NJ,Oncology/Hematology,Nexoral,nexoral,Competitor A,38,18,2470,23363.63,2024
9000000581,Provider_HCP0581,Synthetic,FL City,FL,Oncology/Hematology,Roventra,roventra,Launch product,38,16,1710,35252.68,2024
9000000581,Provider_HCP0581,Synthetic,FL City,FL,Oncology/Hematology,Vexpro,vexpro,Competitor B,52,15,2808,43462.97,2024
9000000582,Provider_HCP0582,Synthetic,PA City,PA,Family Practice,Vexpro,vexpro,Competitor B,237,159,8769,52862.85,2024
9000000583,Provider_HCP0583,Synthetic,FL City,FL,Cardiology,Nexoral,nexoral,Competitor A,190,136,14820,126256.11,2024
9000000584,Provider_HCP0584,Synthetic,IL City,IL,Oncology/Hematology,Vexpro,vexpro,Competitor B,88,77,3080,83344.48,2024
9000000584,Provider_HCP0584,Synthetic,IL City,IL,Oncology/Hematology,Roventra,roventra,Launch product,13,13,754,4344.29,2024
9000000585,Provider_HCP0585,Synthetic,NJ City,NJ,Rheumatology,Vexpro,vexpro,Competitor B,17,15,1428,8037.5,2024
9000000586,Provider_HCP0586,Synthetic,IL City,IL,Family Practice,Roventra,roventra,Launch product,270,219,21870,137523.37,2024
9000000587,Provider_HCP0587,Synthetic,OH City,OH,Endocrinology,Roventra,roventra,Launch product,105,86,5460,81383.18,2024
9000000587,Provider_HCP0587,Synthetic,OH City,OH,Endocrinology,Nexoral,nexoral,Competitor A,206,200,14214,119626.6,2024
9000000588,Provider_HCP0588,Synthetic,NY City,NY,Cardiology,Roventra,roventra,Launch product,147,119,11319,114772.55,2024
9000000588,Provider_HCP0588,Synthetic,NY City,NY,Cardiology,Nexoral,nexoral,Competitor A,228,190,16188,199018.11,2024
9000000589,Provider_HCP0589,Synthetic,WA City,WA,Family Practice,Nexoral,nexoral,Competitor A,30,11,2010,13917.25,2024
9000000589,Provider_HCP0589,Synthetic,WA City,WA,Family Practice,Vexpro,vexpro,Competitor B,59,27,5015,18469.86,2024
9000000590,Provider_HCP0590,Synthetic,TX City,TX,Pulmonology,Vexpro,vexpro,Competitor B,249,172,8217,65077.37,2024
9000000591,Provider_HCP0591,Synthetic,IL City,IL,Family Practice,Nexoral,nexoral,Competitor A,299,82,12259,333031.83,2024
9000000591,Provider_HCP0591,Synthetic,IL City,IL,Family Practice,Vexpro,vexpro,Competitor B,54,26,3780,47634.39,2024
9000000592,Provider_HCP0592,Synthetic,NY City,NY,Rheumatology,Nexoral,nexoral,Competitor A,185,169,9805,127287.95,2024
9000000593,Provider_HCP0593,Synthetic,OH City,OH,Oncology/Hematology,Nexoral,nexoral,Competitor A,169,82,6084,123093.26,2024
9000000593,Provider_HCP0593,Synthetic,OH City,OH,Oncology/Hematology,Vexpro,vexpro,Competitor B,254,132,13716,180882.07,2024
9000000594,Provider_HCP0594,Synthetic,TX City,TX,Endocrinology,Vexpro,vexpro,Competitor B,207,82,11385,122536.47,2024
9000000594,Provider_HCP0594,Synthetic,TX City,TX,Endocrinology,Nexoral,nexoral,Competitor A,224,94,19040,186855.85,2024
9000000595,Provider_HCP0595,Synthetic,WA City,WA,Family Practice,Vexpro,vexpro,Competitor B,217,51,15624,123641.62,2024
9000000596,Provider_HCP0596,Synthetic,IL City,IL,Family Practice,Nexoral,nexoral,Competitor A,180,39,10980,114837.56,2024
9000000596,Provider_HCP0596,Synthetic,IL City,IL,Family Practice,Vexpro,vexpro,Competitor B,94,66,6204,49872.13,2024
9000000597,Provider_HCP0597,Synthetic,WA City,WA,Rheumatology,Vexpro,vexpro,Competitor B,154,12,4774,23397.46,2024
9000000597,Provider_HCP0597,Synthetic,WA City,WA,Rheumatology,Roventra,roventra,Launch product,37,11,2849,5904.47,2024
9000000598,Provider_HCP0598,Synthetic,GA City,GA,Oncology/Hematology,Vexpro,vexpro,Competitor B,289,269,24565,57783.42,2024
9000000598,Provider_HCP0598,Synthetic,GA City,GA,Oncology/Hematology,Nexoral,nexoral,Competitor A,28,20,2492,28841.71,2024
9000000598,Provider_HCP0598,Synthetic,GA City,GA,Oncology/Hematology,Roventra,roventra,Launch product,53,33,4611,62125.32,2024
9000000599,Provider_HCP0599,Synthetic,NY City,NY,Family Practice,Nexoral,nexoral,Competitor A,188,126,6768,202842.98,2024
9000000599,Provider_HCP0599,Synthetic,NY City,NY,Family Practice,Vexpro,vexpro,Competitor B,203,32,8120,138858.4,2024
9000000600,Provider_HCP0600,Synthetic,NJ City,NJ,Family Practice,Nexoral,nexoral,Competitor A,111,25,6327,123619.71,2024
9000000601,Provider_HCP0601,Synthetic,NY City,NY,Oncology/Hematology,Roventra,roventra,Launch product,164,15,8528,187814.33,2024
9000000601,Provider_HCP0601,Synthetic,NY City,NY,Oncology/Hematology,Vexpro,vexpro,Competitor B,149,31,8791,136180.61,2024
9000000601,Provider_HCP0601,Synthetic,NY City,NY,Oncology/Hematology,Nexoral,nexoral,Competitor A,42,25,2184,29771.87,2024
9000000602,Provider_HCP0602,Synthetic,OH City,OH,Family Practice,Nexoral,nexoral,Competitor A,125,103,8500,110865.93,2024
9000000602,Provider_HCP0602,Synthetic,OH City,OH,Family Practice,Vexpro,vexpro,Competitor B,95,49,6555,87564.15,2024
9000000602,Provider_HCP0602,Synthetic,OH City,OH,Family Practice,Roventra,roventra,Launch product,234,215,19656,105660.76,2024
9000000603,Provider_HCP0603,Synthetic,MI City,MI,Rheumatology,Vexpro,vexpro,Competitor B,214,183,9630,91116.49,2024
9000000603,Provider_HCP0603,Synthetic,MI City,MI,Rheumatology,Roventra,roventra,Launch product,51,43,1836,60392.33,2024
9000000604,Provider_HCP0604,Synthetic,GA City,GA,Family Practice,Vexpro,vexpro,Competitor B,179,77,12351,25102.94,2024
9000000605,Provider_HCP0605,Synthetic,GA City,GA,Cardiology,Vexpro,vexpro,Competitor B,159,13,5724,107902.6,2024
9000000606,Provider_HCP0606,Synthetic,NY City,NY,Pulmonology,Vexpro,vexpro,Competitor B,123,56,6765,101358.25,2024
9000000606,Provider_HCP0606,Synthetic,NY City,NY,Pulmonology,Nexoral,nexoral,Competitor A,14,14,784,10420.61,2024
9000000607,Provider_HCP0607,Synthetic,NY City,NY,Endocrinology,Nexoral,nexoral,Competitor A,33,24,1254,31181.04,2024
9000000607,Provider_HCP0607,Synthetic,NY City,NY,Endocrinology,Roventra,roventra,Launch product,91,48,2730,57021.4,2024
9000000607,Provider_HCP0607,Synthetic,NY City,NY,Endocrinology,Vexpro,vexpro,Competitor B,284,212,11076,136738.59,2024
9000000608,Provider_HCP0608,Synthetic,IL City,IL,Pulmonology,Vexpro,vexpro,Competitor B,108,84,7128,62211.62,2024
9000000609,Provider_HCP0609,Synthetic,MI City,MI,Oncology/Hematology,Nexoral,nexoral,Competitor A,135,70,9450,29462.11,2024
9000000610,Provider_HCP0610,Synthetic,GA City,GA,Family Practice,Roventra,roventra,Launch product,106,51,7632,122891.27,2024
9000000610,Provider_HCP0610,Synthetic,GA City,GA,Family Practice,Nexoral,nexoral,Competitor A,124,13,7440,47041.04,2024
9000000610,Provider_HCP0610,Synthetic,GA City,GA,Family Practice,Vexpro,vexpro,Competitor B,185,184,10915,28817.51,2024
9000000611,Provider_HCP0611,Synthetic,TX City,TX,Cardiology,Vexpro,vexpro,Competitor B,226,166,16272,99336.56,2024
9000000611,Provider_HCP0611,Synthetic,TX City,TX,Cardiology,Nexoral,nexoral,Competitor A,96,22,6720,33548.71,2024
9000000612,Provider_HCP0612,Synthetic,NY City,NY,Oncology/Hematology,Roventra,roventra,Launch product,161,90,10143,15493.72,2024
9000000612,Provider_HCP0612,Synthetic,NY City,NY,Oncology/Hematology,Nexoral,nexoral,Competitor A,173,148,7266,94141.05,2024
9000000612,Provider_HCP0612,Synthetic,NY City,NY,Oncology/Hematology,Vexpro,vexpro,Competitor B,127,93,8763,133411.9,2024
9000000613,Provider_HCP0613,Synthetic,TX City,TX,Oncology/Hematology,Nexoral,nexoral,Competitor A,77,51,2695,78727.1,2024
9000000613,Provider_HCP0613,Synthetic,TX City,TX,Oncology/Hematology,Vexpro,vexpro,Competitor B,187,149,16269,144947.68,2024
9000000614,Provider_HCP0614,Synthetic,NY City,NY,Rheumatology,Roventra,roventra,Launch product,224,213,12768,30405.63,2024
9000000614,Provider_HCP0614,Synthetic,NY City,NY,Rheumatology,Vexpro,vexpro,Competitor B,233,143,14213,91650.54,2024
9000000615,Provider_HCP0615,Synthetic,CA City,CA,Cardiology,Vexpro,vexpro,Competitor B,69,21,4554,52545.19,2024
9000000615,Provider_HCP0615,Synthetic,CA City,CA,Cardiology,Nexoral,nexoral,Competitor A,262,99,20174,239023.93,2024
9000000616,Provider_HCP0616,Synthetic,CA City,CA,Oncology/Hematology,Vexpro,vexpro,Competitor B,23,16,1288,20647.52,2024
9000000617,Provider_HCP0617,Synthetic,PA City,PA,Family Practice,Nexoral,nexoral,Competitor A,101,35,7575,22788.79,2024
9000000617,Provider_HCP0617,Synthetic,PA City,PA,Family Practice,Vexpro,vexpro,Competitor B,119,92,6545,42462.15,2024
9000000618,Provider_HCP0618,Synthetic,GA City,GA,Family Practice,Nexoral,nexoral,Competitor A,245,151,16415,264654.9,2024
9000000619,Provider_HCP0619,Synthetic,TX City,TX,Rheumatology,Vexpro,vexpro,Competitor B,248,32,18352,291546.32,2024
9000000620,Provider_HCP0620,Synthetic,NY City,NY,Endocrinology,Nexoral,nexoral,Competitor A,59,12,5251,15638.32,2024
9000000621,Provider_HCP0621,Synthetic,NY City,NY,Cardiology,Vexpro,vexpro,Competitor B,117,53,7605,56829.76,2024
9000000621,Provider_HCP0621,Synthetic,NY City,NY,Cardiology,Nexoral,nexoral,Competitor A,289,122,14161,277546.99,2024
9000000622,Provider_HCP0622,Synthetic,OH City,OH,Cardiology,Vexpro,vexpro,Competitor B,169,156,4901,163203.17,2024
9000000623,Provider_HCP0623,Synthetic,MI City,MI,Oncology/Hematology,Nexoral,nexoral,Competitor A,68,65,4420,11303.0,2024
9000000623,Provider_HCP0623,Synthetic,MI City,MI,Oncology/Hematology,Vexpro,vexpro,Competitor B,268,82,16348,250992.68,2024
9000000624,Provider_HCP0624,Synthetic,NJ City,NJ,Rheumatology,Vexpro,vexpro,Competitor B,205,78,11480,205153.22,2024
9000000624,Provider_HCP0624,Synthetic,NJ City,NJ,Rheumatology,Nexoral,nexoral,Competitor A,234,175,7254,241991.26,2024
9000000625,Provider_HCP0625,Synthetic,MI City,MI,Pulmonology,Nexoral,nexoral,Competitor A,142,121,11360,43459.28,2024
9000000625,Provider_HCP0625,Synthetic,MI City,MI,Pulmonology,Vexpro,vexpro,Competitor B,205,123,18040,21107.55,2024
9000000625,Provider_HCP0625,Synthetic,MI City,MI,Pulmonology,Roventra,roventra,Launch product,112,105,5600,61920.5,2024
9000000626,Provider_HCP0626,Synthetic,MI City,MI,Cardiology,Nexoral,nexoral,Competitor A,217,105,18228,31497.64,2024
9000000626,Provider_HCP0626,Synthetic,MI City,MI,Cardiology,Vexpro,vexpro,Competitor B,278,128,19182,198943.69,2024
9000000626,Provider_HCP0626,Synthetic,MI City,MI,Cardiology,Roventra,roventra,Launch product,197,163,7880,38105.24,2024
9000000627,Provider_HCP0627,Synthetic,GA City,GA,Endocrinology,Nexoral,nexoral,Competitor A,149,31,8940,55508.78,2024
9000000627,Provider_HCP0627,Synthetic,GA City,GA,Endocrinology,Vexpro,vexpro,Competitor B,178,57,9078,204902.46,2024
9000000628,Provider_HCP0628,Synthetic,NJ City,NJ,Pulmonology,Vexpro,vexpro,Competitor B,116,18,10208,130820.37,2024
9000000628,Provider_HCP0628,Synthetic,NJ City,NJ,Pulmonology,Nexoral,nexoral,Competitor A,147,14,7497,123487.31,2024
9000000629,Provider_HCP0629,Synthetic,CA City,CA,Pulmonology,Vexpro,vexpro,Competitor B,20,16,1160,20699.86,2024
9000000630,Provider_HCP0630,Synthetic,WA City,WA,Family Practice,Roventra,roventra,Launch product,263,253,17358,26155.17,2024
9000000630,Provider_HCP0630,Synthetic,WA City,WA,Family Practice,Nexoral,nexoral,Competitor A,250,134,20750,170702.59,2024
9000000631,Provider_HCP0631,Synthetic,MI City,MI,Endocrinology,Roventra,roventra,Launch product,137,134,12193,81399.99,2024
9000000631,Provider_HCP0631,Synthetic,MI City,MI,Endocrinology,Vexpro,vexpro,Competitor B,36,23,1224,12814.5,2024
9000000632,Provider_HCP0632,Synthetic,MI City,MI,Oncology/Hematology,Vexpro,vexpro,Competitor B,68,30,3876,68417.12,2024
9000000632,Provider_HCP0632,Synthetic,MI City,MI,Oncology/Hematology,Nexoral,nexoral,Competitor A,18,13,756,13254.49,2024
9000000633,Provider_HCP0633,Synthetic,PA City,PA,Family Practice,Roventra,roventra,Launch product,291,40,21243,293663.37,2024
9000000633,Provider_HCP0633,Synthetic,PA City,PA,Family Practice,Nexoral,nexoral,Competitor A,205,109,17425,64172.36,2024
9000000634,Provider_HCP0634,Synthetic,MI City,MI,Pulmonology,Nexoral,nexoral,Competitor A,94,11,6204,74106.69,2024
9000000634,Provider_HCP0634,Synthetic,MI City,MI,Pulmonology,Vexpro,vexpro,Competitor B,22,12,1232,4011.33,2024
9000000635,Provider_HCP0635,Synthetic,AZ City,AZ,Family Practice,Nexoral,nexoral,Competitor A,35,26,3150,41844.46,2024
9000000635,Provider_HCP0635,Synthetic,AZ City,AZ,Family Practice,Vexpro,vexpro,Competitor B,142,14,7242,36928.42,2024
9000000636,Provider_HCP0636,Synthetic,PA City,PA,Endocrinology,Vexpro,vexpro,Competitor B,208,202,8736,43695.29,2024
9000000637,Provider_HCP0637,Synthetic,PA City,PA,Oncology/Hematology,Nexoral,nexoral,Competitor A,236,170,19588,93234.45,2024
9000000637,Provider_HCP0637,Synthetic,PA City,PA,Oncology/Hematology,Vexpro,vexpro,Competitor B,253,18,18975,93379.23,2024
9000000638,Provider_HCP0638,Synthetic,FL City,FL,Oncology/Hematology,Vexpro,vexpro,Competitor B,84,35,2520,37837.48,2024
9000000638,Provider_HCP0638,Synthetic,FL City,FL,Oncology/Hematology,Roventra,roventra,Launch product,123,53,5904,22801.43,2024
9000000638,Provider_HCP0638,Synthetic,FL City,FL,Oncology/Hematology,Nexoral,nexoral,Competitor A,87,72,4002,18009.56,2024
9000000639,Provider_HCP0639,Synthetic,WA City,WA,Cardiology,Roventra,roventra,Launch product,139,137,7645,96404.58,2024
9000000639,Provider_HCP0639,Synthetic,WA City,WA,Cardiology,Vexpro,vexpro,Competitor B,92,14,4048,84502.22,2024
9000000640,Provider_HCP0640,Synthetic,FL City,FL,Family Practice,Nexoral,nexoral,Competitor A,282,251,18048,295717.09,2024
9000000640,Provider_HCP0640,Synthetic,FL City,FL,Family Practice,Vexpro,vexpro,Competitor B,279,258,25110,111625.08,2024
9000000641,Provider_HCP0641,Synthetic,IL City,IL,Cardiology,Nexoral,nexoral,Competitor A,65,21,4615,65519.81,2024
9000000641,Provider_HCP0641,Synthetic,IL City,IL,Cardiology,Vexpro,vexpro,Competitor B,262,130,17030,66093.48,2024
9000000642,Provider_HCP0642,Synthetic,CA City,CA,Family Practice,Vexpro,vexpro,Competitor B,99,84,6930,42167.76,2024
9000000643,Provider_HCP0643,Synthetic,NJ City,NJ,Family Practice,Roventra,roventra,Launch product,191,28,6494,26009.65,2024
9000000644,Provider_HCP0644,Synthetic,NJ City,NJ,Pulmonology,Vexpro,vexpro,Competitor B,213,167,16614,27812.12,2024
9000000645,Provider_HCP0645,Synthetic,NY City,NY,Rheumatology,Nexoral,nexoral,Competitor A,230,29,19090,177458.21,2024
9000000645,Provider_HCP0645,Synthetic,NY City,NY,Rheumatology,Vexpro,vexpro,Competitor B,46,46,2208,29591.26,2024
9000000646,Provider_HCP0646,Synthetic,PA City,PA,Pulmonology,Vexpro,vexpro,Competitor B,87,29,3045,27023.62,2024
9000000646,Provider_HCP0646,Synthetic,PA City,PA,Pulmonology,Nexoral,nexoral,Competitor A,83,47,7387,88983.09,2024
9000000647,Provider_HCP0647,Synthetic,NY City,NY,Endocrinology,Nexoral,nexoral,Competitor A,291,275,17751,344343.88,2024
9000000648,Provider_HCP0648,Synthetic,PA City,PA,Family Practice,Vexpro,vexpro,Competitor B,29,28,1247,6791.87,2024
9000000648,Provider_HCP0648,Synthetic,PA City,PA,Family Practice,Nexoral,nexoral,Competitor A,236,218,20768,69614.42,2024
9000000649,Provider_HCP0649,Synthetic,TX City,TX,Endocrinology,Nexoral,nexoral,Competitor A,93,87,7161,32659.97,2024
9000000649,Provider_HCP0649,Synthetic,TX City,TX,Endocrinology,Vexpro,vexpro,Competitor B,98,35,4508,103215.01,2024
9000000650,Provider_HCP0650,Synthetic,OH City,OH,Endocrinology,Nexoral,nexoral,Competitor A,199,148,7960,171214.96,2024
9000000651,Provider_HCP0651,Synthetic,MI City,MI,Family Practice,Vexpro,vexpro,Competitor B,271,43,13279,255523.54,2024
9000000651,Provider_HCP0651,Synthetic,MI City,MI,Family Practice,Nexoral,nexoral,Competitor A,140,136,4340,15060.54,2024
9000000652,Provider_HCP0652,Synthetic,WA City,WA,Endocrinology,Roventra,roventra,Launch product,196,100,5880,188183.83,2024
9000000653,Provider_HCP0653,Synthetic,NY City,NY,Family Practice,Roventra,roventra,Launch product,11,11,902,3890.03,2024
9000000653,Provider_HCP0653,Synthetic,NY City,NY,Family Practice,Vexpro,vexpro,Competitor B,108,20,4644,57959.92,2024
